text,target,title,date,check
"       this is off the subject but,   Don't the numbers in the car names above refair to the engine size in  liters? i.e. ls400 = 4.0litre engine, sc300 = 3.0 liter ""Sport Coupe""..  and Q45 = 4.5liter.. (similar, kinda, to BMW and MB nameing deal). ",7,rec.autos,2023-10-14 18:59:16.722480,yes
"}  } >I watched the final inning of Bosio's no-hitter with several people at } >work. After Vizquel made that barehanded grab of the chopper up the } >middle, someone remarked that if he had fielded it with his glove, he } >wouldn't have had time to throw Riles out. Yet, the throw beat Riles } >by about two steps. I wonder how many others who watched the final out } >think Vizquel had no choice but to make the play with his bare hand. }  } In this morning's paper (or was it on the radio?), Vizquel was quoted as } saying that he could have fielded the ball with his glove and still } easily thrown out Riles, that he barehanded it instead so as to make the } final play more memorable.  Seems a litle cocky to me, but he made it } work so he's entitled.  i guess so. still, that's kind of a stupid move, IMO. he'd be singing a different tune if he had booted it, and the next guy up had hit a bloop single. stranger things have happened (hey, i used to be a big Dave Stieb fan...)",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"    Well, an LT1 Blazer wouldn't come close to a GMC Typhoon in speed, I think its too heavy.  As it is right now, the normal 210HP 5.7 engine has plenty of  power for a full size Blazer.  Of course, I'm not saying GM shouldn't put the LT1 in it :).  It seems like they have a real winner with that engine.  Why spend so much more money into getting a 32 valve DOHC V8 when you can take  an LT1?  It even seems to get pretty good gas MPG (for a 5.7, that is.)   [talking about Impala SS]  Yeah, it's a flat black, lowered 4 door Caprice riding on 17"" aluminum rims and Eagle GS-C tires.  The rest of the car is basically a Caprice LTZ (read:  plush police package) with 300 horsepower.  I heard that Chevy is resurrecting the Monte Carlo but that's going to get  their 3.4 DOHC V6 and not the LT1.  -- ------------------------------------------------------------------- Andrew Krenz -- uznerk@mcl.ucsb.edu | krenz@engrhub.ucsb.edu ",7,rec.autos,2023-10-14 18:59:16.722480,yes
"Current votes for favorite goalie masks (3pts - 1st, 2pts - 2nd, 1pt - 3rd)  Player                    Team                 Pts       Votes -------------------------------------------------------------- 1. Ed Belfour             Chicago              31         14 2. Andy Moog              Boston               30         13 3. Curtis Joseph          St. Louis            26         11     Brian Hayward          San Jose      ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" We used to have a tax in Greece named after the Queen's Mother. The Queen left (Monarchy was abolished) but the tax stuck...  Similar single purpose taxes have stuck (i.e. to help the victims of  the earthquake of 19XX, build the Metro)  ObMoralConclusion: next time someone proposes a car tax or gasoline tax promising it's temporary, it AIN'T.   Spiros",7,rec.autos,2023-10-14 18:59:16.722480,yes
" You're definitely correct in that Williams absolutely has to be sandwiched in between Clark and Bonds.  He must, and I mean MUST, get fastballs to hit...otherwise he becomes little more than Sixto Lezcano in disguise. What I would suggest is perhaps batting Bonds, Williams, and Clark 3-4-5, the reason being that I feel Bonds' potential basestealing abilities are wasted when he's stuck behind two slow runners. I think the chance of getting 20-30 extra stolen bases with Bonds in the 3 spot would more than offset any drop in in run production by having  Clark in the 5 spot.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"    Gerald, look at what happened to the Stars; they are off to Dallas.    Gerald, the Alberta election is slated fou 7 June, unless something RE?ALLY goes  wrong this time!!  Pocklington could end up being THE embarassment of Klein if he goes ahead with his 'ultimatum'.    Gerald,  people still have an axe to grind with this guy.  I CANNOT see him staying for long.   But the people in Edmonton won't budge, trust me on this one.   Northlands won't budge ccording to one of the board members, Bruce Campbell.   I haven't heard anything, BUT attendance at the Coliseum was the lowest this  year.  HINT!!HINT!!  Remeber what I said about a personal vendetta?   Gerald, don't blame Sather.  This battle between the peole and Pocklington started in 1986 and got WORST when Pocklington sold Gretzky.    There were days when you can shake the hand of Pocklington when he was respectalbe( I use to do so in 1982 - 1983 season) , but those days are GOE!!   BTW, when following up, please delete name",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" If the clutch is in, then a large chunk of counter-rotating mass is not rotating.  Hence, at a light, reving makes it twist.  Shaft effect is the rear end rising under power or (the real problem) getting lower to the road when the throttle is snapped shut (say when you are cornering and the heads are real close to the road).  New GS bikes with the paralever shaft have almost no shaft effect.    It's a question of how long you spend at low RPM and how much you need the extra light.  At low RPM, 3K and under, they don't charge all that much if at all.  The alternators put out sufficient wattage, it just that you need to be at 4K RPM to get it.     Full choke.  Open the gas taps.  Hit the starter and ever so slightly blip the throttle.  It should fire.  Cranking should be done with minimal throttle. My R100 likes the throttles to be raised just a bit off idle.  It's an EXPERIENCE thing.  Like Zen, it's hard to describe.  It can be hard to",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" VW and Mercedes have tinkered with particulate traps.  Also, VW uses a kind of turbocharger on their Jetta ECOdiesel that helps reduce particulates as well, although I don't know the mechanics of it.  Many diesel cars,busses, and trucks in Europe are now being equipped with catalysts and traps in an effort to clean up diesel emissions, already well below legal limits anyway.  It's a shame GM had to soil the diesel's reputation in passenger cars and prevent further resource devotion to research into making this outstandingly efficient engine even further ahead of gas engines in emissions.",7,rec.autos,2023-10-14 18:59:16.722480,yes
"Remove LEGEND from the V-8 list, it's a 6.",7,rec.autos,2023-10-14 18:59:16.722480,yes
" They don't.  It's a closed access road, you pay to get in (if you don't have a resident sticker), and they simply don't open the gates if you're on a bike. ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
 How about the name and number of the pin place.  I would think that 115 or so people calling to bitch about why orders placed after ours are getting done first might speed things along.  Dean,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"I am planning on buying a repair manual for my ford taurus. (92). Is the $53 Ford shop manual comprehensive  enough , covering repairs in all aspects of the car ?    how about the haynes manual for tarus ?  please email replies if possible.",7,rec.autos,2023-10-14 18:59:16.722480,yes
 Please explain the why of this. I have over 200k miles usage of clutchless shift and no problems.,7,rec.autos,2023-10-14 18:59:16.722480,yes
"     (Eric Roush) writes...     Funny.  I didn't realize Mr. Tanner brought up Bob Knepper v. Pam Postema in the first place.  Thought it was someone named Jacobs.   Why?  If a statement is truly idiotic, and is universally thought so, the challenge is a waste of panting.  Further, challenges that have nothing (yes, nothing) to do with *baseball* are wasting others' time.  You got a problem with what Bob Knepper thinks?  Let's hear it, in some sort of categorical manner.  (Actually, I question whether either Knepper or Postema aren't ""old news"" at this point, although what I have read of Postema's book is interesting.)   I agree this far.   Sez you.   That does not come out in what you say down the road, here.   Yo.  Even elementary school children have had access to our postings, albeit in an edited form.  You want them to hear you talk like this? Don't you want people who come to this group to talk baseball to think you like to do the same?  Or do you want them",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"  No way -- gotta be Walter Johnson.  All were with Washington. Carlton spent too long in St. Louis to collect less than 700 there.    I'd also guess Hough due to his length of tenure though I suspect  Bobby Witt wasn't far behind.  Maybe even Jenkins snuck in close....    Fingers had to have achieved 100 with either MIL or with SD so, yes, I'd go with that guess.  Otherwise I was thinking that Reardon has a better chance of having 100 with MIN along with (I would think) easily reaching 100  with MON.    Gotta be Willie Mays...I am fairly sure he had over 300 steals in his career.    Hmmm...Leary is a really good point.  I'd forgotten about him.  Well, if nothing else, there are plenty of ex-Met pitchers in the category of ""could have lost to all teams"" -- Koosman, Leary, Torrez, Ryan, Seaver.... I guess the best three guesses would be Leary, Ryan, and either Seaver or Koosman.  ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Actually, that's based on the NHL's history of 7 games.  The statstical odds of winning one straight game -- 50/50.  Two straight games -- 25%.  Three straight games -- 12.5%, 4 straight games = 6.25%.  The odds of the Penguins winning 14 straight games in the playoffs was 0.0061%.  Of course, this doesn't include weighted average, but the Pens beating the Devils 3 straight (a weaker team) along with beating the Rangers 3 straight (a much stronger team) has made the act balanced out.  That's about right.  For Boston the odds of winning are probably closer to 10% (with weighted average) since Buffalo's record isn't as good and Boston has a stronger team.  Enough about my QBA probabilities though! It's just goes to prove ANYTHING IS POSSIBLE, if you integrate that to Debbie Gibson :-)   Moog gets about ***'s out of 5 for his performance from me.  I give Blue 4 starts.  Fuhr has been too tough.  Buffalo caught a hot goaltender just in time...I mean, after all, Buffalo is 3 wins, 7 losses in their last 10.   It's very frustrating to lose, and",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"I am finding the volume of stuff on rec.sport.baseball overwhelming -- ca. 200 posts/day.  An effect of this is that a backlog builds up, and many posts get dumped from my system.  I could probably fix that--but don't have the time to read them all in any event.  My guess is that mine is a common problem.  I have some ideas that would help:  1.  Each person generally post no more than one article/day. 2.  Limit the extent to which previous posts are reproduced     in posts. 3.  Don't post mindless `woofs,' or `anti-woofs,' e.g. ""The     Jays are best!""  or  ""The Jays suck."" 4.  Don't respond to mindless posts, e.g.  ""Jack Morris is     a better pitcher than Frank Viola because he's won a      World Series.""  I know that you can use the `n' key to     get by these posts, but they bump interesting posts from     my disk. 5.  use the goddamn shift key etc it makes your posts easier   ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
1B Career:  DON MATTINGLY!!!!!!!! ,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Gant's ML record  Age 28 this season.  Year   G   AB     BA   OBP   SLG   HR   SB  CS 1987   21   83  .265  .271  .386    2    4   2 1988  146  563  .259  .317  .439   19   19  10  <-- 3rd Base Expt. year 1989   75  260  .177  .237  .335    9    9   6 1990  152  575  .303  .357  .539   32   33  16 1991  154  561  .251  .338  .496   32   34  15 1992  153  544  .259  .321  .415   17   32  10  In the majors for parts of 6 seasons, total playing time approx 4.5 seasons.  Just looking at his hitting record, he's had 2 seasons of OPS greater than .800, which is pretty good",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"FULL 1993 CALDER CUP PLAYOFF SCHEDULE AND RESULTS  home team in CAPS  *=if necesary  FIRST ROUND      Springfield Indians vs Providence Bruins Gm 1: Springfield 3 PROVIDENCE 2  Gm 2: Springfield 5 PROVIDENCE 4 Gm 3: Providence 3 SPRINGFIELD 2 Gm 4: Providence 9 SPRINGFIELD 0   Gm 5: Springfield 4 PROVIDENCE 2 Gm 6: 4/24 Providence at Springfield  Gm 7: 4/27 Springfield at Providence *  CD Islanders vs Adirondack Red Wings Gm 1: ADIRONDACK 6 CDI 2 Gm 2: ADIRONDACK 5 CDI 3 Gm 3: Adirondack 3 CDI 0 Gm 4: Adirondack 3 CDI 1 (ADIRONDACK WINS SERIES, 4-0)  Baltimore Skipjacks at Binghamton Rangers Gm 1: Baltimore 4 BINGHAMTON 3  Gm 2: BINGHAMTON 6 Baltimore 2 Gm 3: Binghamton 8 BALTIMORE 3 Gm 4: 4/24 Binghamton at Baltimore Gm 5: 4/26 Baltimore at Binghamton  Gm 6: 4/28 Binghmaton at Baltimore * Gm 7: 4/30 Baltimore at Binghamton *    Utica Devils vs Rochester Americans Gm 1: Utica 3  ROCHESTER 2 (OT) Gm 2: ROCHESTER 9 Utica 3 Gm 3: Rochester 6 UTICA 4 Gm 4: Rochester 4 UTICA 3  (OT) Gm",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" Glad to hear that the bozo managed to stop.  I've only been riding for about two years, but here are my rules for traffic light survival:       - I try to *never* stop just over a hill behind a car.  If I have        to stop in such a location, I pull almost completely next to the        car in front of me.  If I'm the only one (ie no car in front), I        turn the bike somewhat sideways across the lane, to increase my        visibility to any oncoming vehicle.  Make sure to keep your        taillight visible to traffic, though. (NOTE:  My bike is bright        white; turning sideways on a black bike might not be as beneficial.)       - On a flat road, I stop with a bit of room ahead of me (usually        about two or",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"    But it is subject to all kinds of bias, and is almost completely useless for first basemen.  From the raw stats, there is no way to tell which of a first baseman's putouts were made on throws from other fielders, and which were made on his own plays; likewise, you can't tell whether a double play was 6-4-3 or 3-6-3.  Fielding Runs thus gives a first baseman no credit for putouts or double plays, only for assists and errors.    It thus favors first basemen who play deep, reaching a lot of balls but forcing the pitcher to cover first more frequently.  It also hurts first baseman who play behind left-handed pitching staffs and thus face few left-handed batters.   This is better; of course, it still isn't all of a first baseman's defense.   Defensive Average, which uses larger (and probably better) zones, has Mattingly tied for second in the league.   While 233 batting runs is good, it is mostly in the past; the runs he produced in 1986 don't say much about his value in 1993.   ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"RADAR (Radio Association Defending Airwave Rights) says that Geico insurance not only buy's Radar for police but also actively lobbies states to promote making Radar Detectors illegal.   I think the buying part is a misuse of money but the Radar Detector part shows how little they know about the issue.  No study I am aware of has ever concluded that detectors have a negative impact on safety or that users have a higher average speed.  Incompetence by Geico?  I think so.   Troy Wecker troy@sequent.com Sequent Computer Systems Beaverton, OR ",7,rec.autos,2023-10-14 18:59:16.722480,yes
" The injury is to his fielding hand, which is good.  Unfortunately, he may have some ligament damage and may require surgery, which would lay him up for a while.   Apparently just a strain of some sort.  He hasn't been put on the DL, so it's probably just day-to-day.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" I believe that Phil Esposito was the first to wear #77 when he played with the Rangers in the '70s.  This was the season that they put the Rangers crest and ""modern-style"" numbers on the jerseys instead of the ""NEW YORK"" or ""RANGERS"" block letters and two-colour numbers.  He took #77 because the Rangers already had a #7.  (Hockey Night in Canada made a big thing out of it, saying it was the biggest uniform style change in a long time.  This was before Pittsburgh and Vancouver changed their colours.)       dwarf",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"Hello again.  Anyone here done any tinting work.  What are the best brands out there? How about applications...I heard there was a water based brand that s you can move around, till it's just right, and you then let it dry like that.  Also I would consider having it professionally done, how much around Wisconsin or Chcago area, that does a decent job, fairly cheap. (college kid)  Thanks for all the info...  Ps.  What is the maximum legal tint limit.",7,rec.autos,2023-10-14 18:59:16.722480,yes
"  mlb.c is archived on the Internet Baseball Archive  anoymous ftp to eucalyptus.cc.swarthmore.edu (130.58.67.44) you must use your full email / username id as a password  cd ./baseball/schedules  it's filed as mlb-schedule-program.c for clarity  schedules pre-generated for east-coast times are there as text files as well, and a couple of teams' TV schedules -- please send me more TV info if you have it on other teams.  - matt  Matt Wall * wall@cc.swarthmore.edu * Hey, I gotta job here, OK?",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"  Handlebar mounted windshields on windy days are no fun at all.  It has been  windy as hell down here for a week or so and it plays hell with the steering. Oh, I still ride.  I just bitch a lot about it!   ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" I is a strong deterent to the teens that are executed.  They won't do that again!  This policy cuts way down on repeat offenders.  Please do not flame me - I don't agree with capital punishment for teen's.    They are also unsupervised.  With proper supervision, they would not be throwing rocks.  If parents cannot provide the minimal supervision needed to stop this activity, they should not be allowed to have children :-)  Notice the smiley ;-)   ",7,rec.autos,2023-10-14 18:59:16.722480,yes
" I think what Bob is describing here is a game which MAD magazine called 'Basebrawl'.  I have no idea what issue, but it sure did cover the violence issue.  paul    ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
 The GS300 and SC300 have an inline 6.   Inline 4 is correct. ,7,rec.autos,2023-10-14 18:59:16.722480,yes
" Dunno, the newpaper article I read didn't say (I was wondering the same thing).  I rather doubt it...   ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"Hey now,     I'm having the roughest time getting a company to cover my new bike.  Here are some details about her and me:  I'm:    single   23   riding with a clean record   a homeowner   a 'new' rider accoring to most companies   not a member of MSF or AMA yet         She's:      a '92 CBR600F2    got 150 miles    got temp plates still    one screamin' bitch of a ride...      Can you get me some ideas?  We can take them to private email to lower the noise on the net.     mrr3@po.cwru.edu is a good mail address.  I need to hear something soon so I can keep her on the road...     Thanks in advance,    Mark",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"I'm a season ticket holder and have a pair of S.F. Giants tickets available for every game except opening day. They're located in lower reserved, section 3,  row 2. They're two rows (about 5 feet) behind the MVP lower box seats that go for $17.25/apiece. I'm selling my tickets for $25/pair. Here's the  schedule for the next 8 weeks. E-mail me if you're interested.  Note - All times are Pacific Daylight Savings time   Apr 28    New York      7:35pm Apr 29    New York      1:05pm Apr 30    Montreal      7:35pm  May 1     Montreal      1:05pm May 2     Montreal      1:05pm May 4     Philadelphia  7:35pm May 5     Philadelphia  1:05pm May 7     Los Angeles   7:35pm May 8     Los Angeles   1:05pm May 9     Los Angeles   1:05pm May 17    Houston",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" You, along with Mario Lemieux, must be from another planet.  The only difference is that Lemieux comes from the one with Geo. Washington, Abe Lincoln (and many other great men and women of this world) whereas you come from the one with David Koresh.  Yeah, Mario is good at drawing penalties, but wouldn't you try do something (you do claim to play) to give your team an advantage?  I don't remember Lemieux getting any diving penalties this year, whereas many others did.  Finally, Mario has NEVER complained about being hit.  He knows it's part of the game; he gets back by dishing out an even bigger hit to the same guy or just scoring a few goals (or setting them up.)  Don't you have any compassion for a man who has gone through so much in his life?",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"I wouldn't want anyone to make kindling out of my front living-    room wall and then drive their diesel powered M-60 tank into it,    shooting super-hot soot all over my curtains and that freshly     made kindling.    In other words, please don't FLAME me!",7,rec.autos,2023-10-14 18:59:16.722480,yes
"   Wrong newsgroup or no, What did Syd mean when he wrote that line?",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"  I would be veru interested also, if there is one. Could someone please send me some info?",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
   Sounds like you are getting a pretty fair price (assuming it is in nice condition)  ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"  Ah, but the illusion in football is that there is always lots of action and a sense of urgency because of the game clock (not all the time, but it happens when there's less than 5 minutes to go quite often).  This sense creates drama, even when there may not necessarily be any and that holds a viewer's attention.  In baseball, only 3 players are involved in the action for about (here comes a wild guess) 70% of the time?  And they're just playing a sophisticated game of catch/hold-the-ball/step-out-of-the-box/adjust-chains/ touch-self-in-interesting-locations.  There's a lot of ""dead time"" with the players warming up between innings or the manager visiting the pitcher at the mound or the manager removing the pitcher and bringing in a relief pitcher who then takes (8? 10?) pitches or Helen Dell playing the organ (Dodger fans will appreciate that one).  To the non baseball junkie this is boring. At any rate, I'm not putting baseball down for this - I've been an avid fan since I can remember - it's just that watching a baseball game on T.V. at home can be tedious for the non baseball junkie.  That's what",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"(Ali's letter deleted for brevity)   Roger, Your responses might just exclude you from sharing your opinions, then.  You see, the same rights Ali has to mail her letter to the NHL are the same ones that let you post replies that mow her down like wheat at harvest-time.  She never said she represented the entire internet or the entire group rec.sport.hockey.  She has every right to state her opinion along with those of the fifty or sixty or hundred-odd folk who've agreed to allow her to list their names on the bottom of it.  You may not agree with it.  Fine.  I really don't care enough about the name change to care.  Your name isn't attached to it, so why moan and complain?  If you felt her words were leading, well, you're free to feel that way and take exception, but manners never hurt.  I personally disagree and feel her generalizations were fine (I have the right to think and say that, too).  Ali's under no compunction to change a single word.  Now, while you're free to disagree with every word she wrote, to tear apart her",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"Just a quick, simple question really...   How many wheels are affected by the emergency brake on an '86 Nissan Maxima. I've heard that all four are affected, but this would seem unusual to me. I thought the emergency brake on most cars only affected the rear wheels. Also, how powerful is the emergency brake usually? Enough to lock wheels at 30mph? Hmmmm... I just have to wonder about some of the things I hear...",7,rec.autos,2023-10-14 18:59:16.722480,yes
"  You are sure that what you call a 200SX we call a 240?  Just curious.. We also have a nissan predacessor (sp) to the 240 called a 200, which came in turbo and nonturbo.  But i don't think we've ever had a 240 turbo...just curious...(BTW, I'm in the US, if that matters..)",7,rec.autos,2023-10-14 18:59:16.722480,yes
 Highway 12 is a great road.  Be sure to stop by the Anasazi (sp) village museum near Boulder Creek.  Interesting lifestyle :-).  The views of Dixie  National Forest are stunning.,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"            Go the speed limit.  As long as your not at the salt flats, you arn't gonna  frag yer ride.  I wouldn't ride the DoD minimum until it had 500+ miles on  it, but hell, I do that on a good weekend!   ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
 Such as?,10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
   ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"     Vintage Brakes     176 Bluefield Ave.     Newbury Park, CA.  91320     (805)498-5527      They reline all types of obsolete motorcycle brake shoes with Ferodo material.       Place to try:      Deutsches Motorrad Register     8663 Grover Place     Shreveport, LA 71115     (club for all types of two-wheeled German equipment, including      scooters.  I periodically see ads for Maico scooter stuff in their      newsletter.)  -----------------------------------------------------------------------------",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"In response to Jerry Lotto's post about not putting your helmet on your mirror or else risk damaging the padding from the inside.  One of the major causes of mirror breakage is impact with the pavement. Laws mandating that all mirrors be protected by helmets might be in order. But seriously...  One place to put a helmet is on a, preferably clean, footpeg, hanging from the chin-guard, away from any hot pipes.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" Yeah, it's impossible to be a tough biker when a 5 year old starts waving at you. ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"useless which of and a  But ingnoring putouts is biased in yet another way. Range is not the only thing that makes a good firstbaseman. The ability to field all sorts of balls thrown to him: digging some out of the dirt, stretching for others, and so forth is important. Thus,  putouts do provide some information.  Maybe what we need is a comparision of how many balls were thrown to the area of the first baseman vs. how many he actually got.  ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Don't expect to get top quality, just some toughness.  I don't  view Makarov as a player who would add toughness.    Nelson, you're confusing skill and toughness.    Hey, get off the McGill/Hammond thing.  I'm no fan of either. My  point is that last year the Sharks had toughness that was missing  this year.  This year we had more skill, I'm all for that, but  if your skill players keep getting beat up and injured they  can't do you much good.  Whether it's a cheap shot or not you  can't let the other teams push you around.  The 1992-93 Sharks  simply got pushed around to much.  Other teams knew this.  They knew they could aggressively check the Sharks and not  pay for it.   Adding some players in the off season who will  add some toughness to the team will help insure that next  season other teams will be more hesistant to vigorously   check our skill players, or to take cheap shots.  It doesn't  guarantee no injuries (nothing does), but it's something the",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"Dear Anybody,  I am in Rochester, NY, where people can look at a Rangers-Penguins playoff game and say, no joke I heard it, ""Hey whats this, OH, its not even the AHL, its just the NHL, I think.""  Because of this e get Red Wings (Orioles AAA) stats and updates but no AL or NL stats.  Specifically Im looking for Red Sox stats so far, Id like all of them, but could handle just Greenwell and Vaughn.  CAN ANYBODY PLEASE HELP ME!!!!!!!!",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
 vvvvvvvvvvvvvvvvvvvvv  VVVVVVVVVV  Getting close there!,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
" And won't they have to change their name to the ""Steelers"" or something. The only significant deposits of oil around Hamilton are those caused by the tire fire a  few years back.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"I would appreciate it if someone could volunteer to verify the shots on goal and save percentage numbers for me, so I can put these stats on the archive site.  Contact me by mail if you want to volunteer.  Here are the team goalie stats as of: Wed Apr 21 09:09:38 CST 1993  These stats include games up to and including the Sunday previous to the date listed above.  They have been verified against what is printed in my newspaper every Tuesday.  They don't print shots and save percentage numbers, so those are not verified.    If you have any questions, comments or suggestions, let me know.  Randy  ------- MP = Minutes Played, GA = Goals against, SO = Shutouts, GAA = Goals against average W = Wins, L = Losses, T = Ties SOG = Shots on Goal, SV = Save Percentage   MP   GA SO   GAA  W  L  T  SOG   SV  TM Player ======================================================= 4106 177  7  2.59 41 18 11 1879 0.906 CHI Ed Belfour  996  49  2  2.95 ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
    ,7,rec.autos,2023-10-14 18:59:16.722480,yes
Thanx Craig.... in addition to Craigs coments - and to clear up any  further confusion.... the 200SX (of USA) was reffered to as a Silvia Turbo in the UK.... performance figures of UK 200SX are:,7,rec.autos,2023-10-14 18:59:16.722480,yes
"folks,  i am going to be purchasing a new vehicle in the next few months.  i am trying to hold out until the fall since i have heard that i can be in a better negotiating position to purchase a '93 right when the '94s are coming out.  i need something that can comfortably carry 2 adults, 2 kids in car seats, and 2 60-pound dogs.  i can probably afford something in the 14k-16k range.  i am interested in the SUV's but am not sure there are any that are decent which i can afford. i think the ford explorer got good reviews from consumer reports but is above my $$$ range.  the isuzu rodeo is probably in my price range but i think consumer reports gave it a big thumbs down.  can anyone offer any suggestions?  i am hoping for something a little more hip than the traditional wagon, and the SUVs look like fun (we do a lot of camping too).",7,rec.autos,2023-10-14 18:59:16.722480,yes
" Some of us aren't that fucking stupid you cock sucking asshole.  That's why we haven't had our own little DD suaree.  I'm soo impressed that you've had to spend your own precious little dollars  to make up for your own stupid act.  Now go fuck off.    Friends killed by Drunk Driving Assholes like Andress Infante:  2 Children friends orphaned by Drunk Driving Assholes like Infante: 2    Now who's the self-righteous asshole, you weak willed fuck head?  ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"...  That is if Mario makes it.  Pat Walker sounds like the type that would bring an AK-47 to a game and take pot shots at Mario. (""stand STILL...dam sunavbich...HMFF"") ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" You must be kidding, right? In losing Stevens the Blues got Shanahan and kept Joseph. Then they traded Oates for Janney. As a Hawks fan you have got to respect those ""hapless"" names. 8^) Lets see, who scored the game winning overtime goal in the 4th game???  ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
   And my '78 CX500 too - I first thought it was the wiring diagram that didn't fit MY machine ;-) ,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"This comes indirectly from Al Morgani who works in the studio for ESPN hockey.   The management of ESPN was reluctant to leave the Pitt-NJ game  (even though the outcome was certain) because of fear of the Wash-Ny game  going to overtime.  When the Caps scored with :02 left to tie the game, Al said he heard many people say f**K .!#$%.    ESPN is under contractual obligation to show baseball and COULD NOT broadcast the OT of the hockey game.  Next year, ESPN2 will be introduced so  baseball fans can watch baseball and hockey fans can watch hockey.   GET OFF ESPN'S BACK AND STOP POSTING ARTICLES ON THIS SUBJECT!!! There have been to many f****n complainers about this game that it's making me sick.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"I watched the game Germany-Czechs in WC today...and i was astonished about the behaviour of the German audience! The German team got a few penalties in the last period and the crowd went grazy! They threw coins, extra pucks and other trash into the rink...is that stupid or what?? I guess the Canadian referee (one of the Isostar-bros ;) gave the German team a penalty for that, but it didn't help much. I guess the Germans just are proud over their Nazi-Kill-'em-All-Everyone- But-Us-Germans-Sucks attitude...they just seem to have that kind of attitude in every possible sport (remember the European champs in Stockholm in soccer) It really pisses me off! I do not mean that every single German has this attitude that sucks, but  most of them seem to do...",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"This summer (~July 20) my wife (Michelle) and I will be in Boston attending my brother's wedding.  After the wedding we are planning to motor up to Bar Harbor, Maine to visit some relatives for a few days.  Our summer would be *made* if we could find a bike (or bikes) to borrow or rent to ride up to Bar Harbor and back.  Here's some important details:  I've been riding for ~11 years, (my own bikes for the past 7 years), Michelle has been riding for the past 6 years (her own bikes), I've only been involved in one accident which was caused by a cage driver running a stop sign, I currently own a BMW R90, Michelle owns a Yamaha Virago 700, we prefer cruising over racing, we've toured a fair amount, we're both licensed and insured, and we're nice people.  So, if anyone has a bike (or bikes :-), but the second one would have to be a Virago or something else with an equally low seat) that they would be willing to loan us for 3-4 days in July, Michelle and I would be eternally grateful. In addition to our friendship, you",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
