level_0,text,target,title,date
543,"&  & If this is the same as adjusting the shims between cam and valve, I have & the same question.  Do you buy a FULL set of shims before starting the & adjustment process, or do you calculate the shims you need and then run & off to the dealer in the cage to see if the right shims are in stock?  & Obviously the latter would be cheaper (what do shims cost?), but are & measurements of the shim need reliable enough to buy only the indicated shims?  Only buy what you need.  It would cost a lot to buy a full set, and you won't ever use most of them.  I have had good luck with the calculation method.  I have never had to change more than one size increment at a time (I never needed a change larger than the next size up/down, usually down).  They cost a few $ each for a Yamaha. ",8,rec.motorcycles,2023-10-14 18:59:16.722480
544,"I baptize you with water for repentance.  But after me will come one who is more powerful than I,  whose sandals I am not fit to carry.  He will baptize you with the Holy Spirit and with fire.",19,talk.religion.misc,2023-10-14 18:59:16.722480
545, What say you and Nick go somewhere else with this shool yard crap.,17,talk.politics.mideast,2023-10-14 18:59:16.722480
546,"  Oboy, this is exciting. First you discuss your non-existent literature tastes, then your fantasies, and now your choices of historical revisionism. Are you related to 'Arromdians' of the ASALA/SDPA/ARF Terrorism and Revisionism Triangle?  The Agreement on the Exchange of Minorities uses the term 'Turks,'  which demonstrates what is actually meant by the previous reference  to 'Muslims.' The fact that the Greek governments also mention the  existence of a few thousand non-Turkish Muslims does not change the  essential reality that there lives in Western Thrace a much bigger  Turkish minority. The 'Pomaks' are also a Muslim people, whom all the  three nations (Bulgarians, Turks, and Greeks) consider as part of  themselves. Do you know how the Muslim Turkish minority was organized  according to the agreements?   It also proves that the Turkish people are trapped in Greece  and the Greek people are free to settle anywhere in the world. The Greek authorities deny even the existence of a Turkish minority. They pursue the same denial in connection with  the Macedonians of Greece. Talk about oppression. In addition, in 1980 the 'democratic' Greek Parliament passed Law No. 1091,",17,talk.politics.mideast,2023-10-14 18:59:16.722480
547,"Last night, Boston Red Sox win its 11 games of 14 games by beating Seattle 5-2.  Roger Clemson pitch not so dominate.  He walked at least 6 man in first 6 inns.  But Valetin and Greenwell hit homeruns and Red Sox prevail.",9,rec.sport.baseball,2023-10-14 18:59:16.722480
548,"    Gerald, look at what happened to the Stars; they are off to Dallas.    Gerald, the Alberta election is slated fou 7 June, unless something RE?ALLY goes  wrong this time!!  Pocklington could end up being THE embarassment of Klein if he goes ahead with his 'ultimatum'.    Gerald,  people still have an axe to grind with this guy.  I CANNOT see him staying for long.   But the people in Edmonton won't budge, trust me on this one.   Northlands won't budge ccording to one of the board members, Bruce Campbell.   I haven't heard anything, BUT attendance at the Coliseum was the lowest this  year.  HINT!!HINT!!  Remeber what I said about a personal vendetta?   Gerald, don't blame Sather.  This battle between the peole and Pocklington started in 1986 and got WORST when Pocklington sold Gretzky.    There were days when you can shake the hand of Pocklington when he was respectalbe( I use to do so in 1982 - 1983 season) , but those days are GOE!!   BTW, when following up, please delete name",10,rec.sport.hockey,2023-10-14 18:59:16.722480
549,I'm looking for a way to get our company logo onto documents and  figure the easiest way is to put it into a font.  Are there any public domain programs that can do this?  Is there any shareware that  will do this?  Any help is appreciated.  Paul,2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
550,   B urn  A ll  T he  F uckers ,16,talk.politics.guns,2023-10-14 18:59:16.722480
536, It will be ironic in the extreme if Spector manages to uncover a government conspiracy and cover-up in this case. Maybe he'll posit a Magic Grenade that lit fires in three wings of the building at once. ,18,talk.politics.misc,2023-10-14 18:59:16.722480
519,"Does anyone have recommendations on whether a smart data I/O (print spooler, digital sampling, etc.) would be better implemented with a DMA chip or a dedicated microcontroller?  Essentially what I am trying to decide is the best way to handle moving data from a port with automatic handshaking from or to a memory area that will be accessible by a main system processor when not in use by the smart data I/O.   Which DMA or microcontroller chip would be best to use?  Fast, cheap, and easy to obtain would be nice, but I won't limit my choices to only those that fit those characteristics.  Even an 8086/8088 (under $5) would do what I want, but I am sure there is a better alternative -- like a microcontroller with onchip (E)EPROM.   So I essentially want to hear about all DMA and microcontrollers that are simple to interface and will move data from one place to another while monitoring a few I/O lines.",12,sci.electronics,2023-10-14 18:59:16.722480
518,Where did the hacker ethic go?  We hackers of the 70's and 80' are now comfortably employed and supporting families.  The next generation takes the radical lead now.  Don't look for radicalism among us old ones; we're gone... ,1,comp.graphics,2023-10-14 18:59:16.722480
517," It is said that CELP vocoders can run on the highest speed 486s with some room to spare -- they turn 64kbit (8 bit samples, 8k samples/sec) into 4800 baud. However, DSP is hairy, and I have yet to see actual proof of this in the form of an implementation. I have heard fairly reliable rumors to the effect that a famous internetworking guru has a CELP implementation that runs on Sparcstation 1+'s with some room to spare, but I have not succeeded thus far in getting my hands on a copy -- the guru in question has a reputation for not releasing code without having beaten on it for a very very long time first.   DSP experts are heavily encouraged to try their own hand at this problem.  -- Perry Metzger  pmetzger@shearson.com",11,sci.crypt,2023-10-14 18:59:16.722480
486," Wow, what did you use it for?  Single-tasked word processing? I have 8 files loaded right now and a 29-MB virtual machine (12MB of RAM). My friend down the street gripes that he can't even format a floppy in the background.  Many unix people love OS/2 because they are used to multi-tasking systems.     Too bad they hold a gun to the mouse piper while they throw mice at their ""new"" trap, trying to get it to work. :)   ---------------------------------------------",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
487,I'm not sure if this made it out so i'll try again.  I have an Ecklar's (sp?) Corvette car cover for sale.  The cover is canvas on the outside and felt on the inside.  It is weather proof and in great condition.  I'm asking $95.00 and I'll pay shipping.  (originally $175.00 in October of 1992).,7,rec.autos,2023-10-14 18:59:16.722480
488,"Can somebody help me out of this.....  I just installed the Version 104 of McAFree anti-virus program and when i tried to scan the entire hard disk, i got the message of ""Sorry, I can't open xxxx"" for a couple of files, including the WScan104.exe. This didn't happen  before (in previous  version) nor appear on my friend's machine. ",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
489, Wayne:  Look for these advertised in sailboat supplies catalogs and sail-related magazines (eg. SAIL ...).,12,sci.electronics,2023-10-14 18:59:16.722480
490," The FBI says that some of the survivors claim to have seen the leaders of the cult talking about setting a fire, and to have smelt kerosene. I assume this will come out at any trial that occurs as a result of these events.",18,talk.politics.misc,2023-10-14 18:59:16.722480
491," Last night CNN reported that FBI has infrared pictures showing that the fires started in three places at the same time. That  would indicate something not resembling an accident.  Cheers, Kent",19,talk.religion.misc,2023-10-14 18:59:16.722480
492,"NL:  Chicago Wait Til Next Years New York Bunch of Egos With no Chemistrys Philedelphia Overacheivers Until Mitch Williams Blows Games Pittsburg CHeapskates Montreal Canadiens (love that name!) St. Louis Cardinals (how boring!) Miami Marlins (try telling Tampa-StPete that the Marlins are Florida's)  San Diego She's Going DOwn Men and Children Firsters Los Angeles Disables Listers San Francisco Get Past Number Five and You Are Fines Cincinatti Underacheivers Atlanta Bills Colorado Pitching is 10% of Baseballers Houston Astonomicals  AL:  New York Steinbrenners Boston Wow, We're In Firsters Cleveland Good Hit No PItchers Detroit Lions (Hey, they score 20 every game also!) Toronto God Does Jack Morris Stinkers Baltimore We Have a Great Park and a Bankrupt Owners Milwaukee Don't Drink the Water Drink the Beer Insteaders  Kansas City Oh God Not Againers Oakland Gezz Did the Eck Blow a Saves Texas Bashers California We Won't Win But We'll Sure As Hell Tryers Seattle Griffeys Chicago We''l Find A Way to Lose Agains Minnesota Marshmallow Domers    -- msilverm@nyx.cs.du.edu    GO CUBS!!!",9,rec.sport.baseball,2023-10-14 18:59:16.722480
493,I am looking at the honda shadow 11000 and the intruder 800 or 1400? what have you heard about these bikes?,8,rec.motorcycles,2023-10-14 18:59:16.722480
494,"   This a wightened speed avarage for many windows tasks. The original poster (Ross Mitchell) was primary intersted in manipulating large images, which implies moving a lot of data from memory to the card.   Does anyone have the benchmarks on this particular task?  -- Penio Penev  x7423 (212)327-7423 (w) Internet: penev@venezia.rockefeller.edu",3,comp.sys.ibm.pc.hardware,2023-10-14 18:59:16.722480
495," OK, Andrew, I'll provide some evidence. A friend of mine worked for an electronics manufacturer on with a west-coast office. They routinely sold equipment to the Japanese. One day, the Japanese started showing up with discount demands that were amazingly close to the cost to manufacture the products.  This company routinely sent most of the manufacturing data to the field  offices. The Japanese had simply intercepted it. So my friend, the computer systems admin, came up with a solution. He started sending the data out double-block-encrypted with DES.   Two days after this new distribution plan was implemented, the president of the company got a visit from a pair of government agents. They told him to ""knock it off"". The president gave in, since his company did a considerable business with the federal government.  Now, if the government wasn't monitoring the communications, how would they even know that the encryption system was installed? Further, since encryp- tion isn't illegal, and DES certainly isn't, what is the basis of the government's cease-and-desist demand?  The spooks do whatever they think is necessary, with or without the blessings of the law. I'll say ""no thanks"" to Clipper,",11,sci.crypt,2023-10-14 18:59:16.722480
496,"    On the other hand, Rush made an interesting point: The Democrats ran    one of their best campaigns in years against a pathetic Republican and    a paranoiac and still only pulled 43% of the vote, lost 10 seats in    the House, and gained 0 seats in the Senate.  1994 might be pretty    interesting.  Clueless of the world, take heart!  57% of the electorate is willing to vote for ""a pathetic Republican and a paranoiac""!!",18,talk.politics.misc,2023-10-14 18:59:16.722480
497,"Can anyone out there tell me Babe Ruth's complete pitching stats? I know he was 5-0 as a pitcher for the Yankees, but what were his numbers when he was with the Red Sox? Thanks in advance!",9,rec.sport.baseball,2023-10-14 18:59:16.722480
498,"  Lou Gehrig, IRONMAN  ",9,rec.sport.baseball,2023-10-14 18:59:16.722480
499,"Ken:  Your arguments are thoughtful but you are going up against the Big Boys if you're tackling Henry.  Allen Sherzer will doubtless chime in on the subject of staggering operational costs, too.  Good luck, son.   Ahem.  The Russians are in the Free World now, or at least it would be Politically Correct to contend so.   It will be tough to make DC-X succeed, and to turn it into an operational orbital vehicle.  Doubtless it will fail to meet some of the promised goals.  The reason people are so fond of it is that it's the *only* chance we have now, or will have for a *long* time to come, to develop a launch vehicle with radically lower costs.    There is no Shuttle successor in funded development, NASP is dwindling away, and ALS/NLS/Spacelifter sure as hell aren't gonna knock any zeroes off that $2000-$3000 per pound cost.   Part of the blame for this must be placed on a Shuttle program that consumes many annual billions of the, er, Free World's available space cash.  As you will no doubt hear from many correspondents in the days",14,sci.space,2023-10-14 18:59:16.722480
500," :                                                               Consequently, : this verse indicates that she was without sin.  Also, as was observed at : the very top of this post, Mary had to be free from sin in order to be the : mother of Jesus, who was definitely without sin.  If the mother of Jesus had to be without sin in order to give birth to God, then why didn't Mary's mother have to be without sin in order to give birth to the perfect vessel for Jesus?  For that matter, why didn't Mary's grandmother have to be without sin either?  Seems to me that with all the original sin flowing through each person, the need for the last one (Mary) to have none puts God in a box, where we say that He couldn't have incarnated Himself through",15,soc.religion.christian,2023-10-14 18:59:16.722480
501,"  I've found mine ('93 Probe GT) to do quite well.    [window problem deleted, artical has been trimmed]   I've not had any of the air or leakage problems that have been reported but do get the squeal that Bill describes.  I live in Seattle so the wet weather may be a factor.   If I recall correctly I got two keys.    This is true.  I'm wondering if this may be a safety concern.  IE, if people pound on the place where the airbag lives...   No opinion.    The 5 speed is much more fun.  We opted for the automatic for a number of reasons but it's still fun, and in some ways more practical.   Ditto.   I too would suspect that this may be true.    Yes!    Ditto.   Agree. Check it out.  I don't mind it but would say that if it was much  stiffer it might be a problem.  (How about the '93 R1 RX-7 for suspension?!)    True.      I've had",7,rec.autos,2023-10-14 18:59:16.722480
502,"         What a lie..!!??       Ask the victims of the Nazis.      Don't take the Bosnian muslims' word for it.      Ask the Holoucost survivors who helped them, you will hear that      the Bosnian muslims (among others) helped them.       I also do object to the term ethnic cleansing, since what is happening      in Bosnia is not ethnic cleansing, they all have the same ethnicity,      what is different is religion. they are Orthodox christians, Catholic       christians, and Muslims.       It's religious cleansing.       Also watching people being rounded up and slaughtered by the slitting of       the throat, raped collectively and systematically, driven out of their      homes by the millions (!!!!), tortured in concentration camps, maimed      and ..... does indeed amount to moral rape.    ",17,talk.politics.mideast,2023-10-14 18:59:16.722480
516, I purchased one personal computer and three for business from them. No  problems. The only time I called tech support was for a minor question  about a video driver and I had no problem getting through.  All four machines seem to be high quality and well made.  A 486dx50 EISA  machine has been our network file server running 24 hrs per day since last  summer with no problems.  I hope this is helpful.,3,comp.sys.ibm.pc.hardware,2023-10-14 18:59:16.722480
515,"Hey, can someone clue me in on these and other weird types of amplifiers?  Just a brief intro to the concepts behind these would be cool.  I have the clues  on type A, B, and AB already and stuff, but these other ones are mentioned  occasionally and I dont know what they do.  I think type D is like a PWM scheme or something.  Thanx in advanced. ",12,sci.electronics,2023-10-14 18:59:16.722480
514,"         The Associated Press had an article on Monday March 1, I believe, which quoted witnesses as describing BATF agents throwing grenades prior to any gunfire on the part of the Davidians.         It was among the first of a crop of different, mutually exclusive descriptions.",16,talk.politics.guns,2023-10-14 18:59:16.722480
513,"Dear Netters:     Could you mail the source code of the book:     ""Advanced X window application programming"" by Johnson and Reichard      TO ME?      If you need any source code, just ask me.      Thank you very much!                                       Sincerely,                                      Zeng, Qiyong.",5,comp.windows.x,2023-10-14 18:59:16.722480
512,"    From the description I've read, it's prob. only going to be as bright as Jupiter. Anything else is probably hype from the opponents or wishful thinking from the sponsors.  If we could do something as bright as the full moon that soon, that cheap, the CIS would have done it already.  ",14,sci.space,2023-10-14 18:59:16.722480
511,"Is this newsgroup archived anywhere beyond the normal expiration dates, say for the last 6 months or more?",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
484,"From article <ardie.313.736188058@ux1.cso.uiuc.edu>, by ardie@ux1.cso.uiuc.edu (Ardie Mack):  EMM386 is NOT reqired to load the DOS kernal high (or else you couldn't do it on a 286).  In a mail message I recommended that he remove it since he only runs ProcomPlus frequently in DOS, and I suspect EMM386 will slow down windows.",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
510,"4/23/93    BLUES SHUTOUT HAWKS AGAIN, LEAD SERIES 3-0 ----------------------------------------------------- It was a great atmosphere last night at the St. Louis Arena as Joseph and the Blues shutout the Hawks for the second consecutive game. People were cheering the Blues long before face-off time, and they kept going for the entire game. My friends and I went out celebrating until the early morning hours with some of the players. Here's a game summary from the St. Louis Post-Disptach. Enjoy...  By Dave Luecking Of The Post-Dispatch Staff:  At 10:24 p.m. Friday night, The Arena crowd of 17,965 paid homage to Blues goalie Curtis Joseph. The fans began bowing, their arms extended, taking the the lead from a fan who held a sign that read ``Only God Saves More Than Joseph.""  It was a fitting tribute to Joseph, who has brought the Blues to the verge of a surprising sweep.  Joseph recorded his second successive shutout Friday, blanking the Blackhawks 3-0 in Game 3 of the Norris Division semifinals and giving the Blues a 3-0 lead in the best-of-seven series.  The Blackhawks haven't scored against Joseph since the 8:51 mark of the second period of",10,rec.sport.hockey,2023-10-14 18:59:16.722480
508,"I have placed a new release of my aXe editor in aXe-5.0.tar.Z on export.lcs.mit.edu (18.24.0.12) and arjuna.ncl.ac.uk (128.240.150.1).  The significant change this time, and the justification for the hike in the major version number, is:    o undo has been implemented.      By default only the last change can be undone, but a resource is     provided to allow the user to specify how many, including unlimited,     levels of undo information should be kept. Also, undo of undo is     supported.  There is no truth in the rumour that the next version will be EmaXe 19 :-)                            -=-=-=-=-=-=-=-=-=-  For those who have not encountered aXe before here is a summary of what it is all about:  aXe is a simple to use text editor for X that represents a significant improvement over xedit. Also built around the Athena Text Widget it features, amongst other things,     o multiple windows ",5,comp.windows.x,2023-10-14 18:59:16.722480
507,"Hi,    What presentation package would you recommend for a Bible teacher?    I've checked out Harwards Graphics for Windows. I think its more suitable for sales people than for preachers or Bible teachers to present an outline of a message.     I'm looking for one that: *  is great for overhead projector slides. *  has or imports clip arts *  works with Word for Windows or imports Word for Windows files. *  works with inkjet printers    If you know of any that meets part or all of the above, please let me know. Please email your response as I don't keep up with the newsgroup.",15,soc.religion.christian,2023-10-14 18:59:16.722480
506,"   How much do you watch and follow hockey?  The Pens and Bruins will be in the same division next season, which will give Neeley plenty of opportunity to whine about Ulf.",10,rec.sport.hockey,2023-10-14 18:59:16.722480
505,": VirtualGrabKeys is not an OW resource. It belongs to olvwm(1).  Not only that, the olvwm(1) (version3.3) man-page says it's called",5,comp.windows.x,2023-10-14 18:59:16.722480
504,"  Let me improve this one for you, then. For nearly one thousand years,  the Turkish and Kurdish people lived on their homeland - the last  one hundred under the oppressive Soviet and Armenian occupation. The  persecutions culminated in 1914: The Armenian Government planned and  carried out a Genocide against its Muslim subjects. 2.5 million Turks  and Kurds were murdered and the remainder driven out of their homeland.  After one thousand years, Turkish and Kurdish lands were empty of Turks and Kurds.   The survivors found a safe heaven in Turkiye.  Today, x-Soviet Armenian government rejects the right of Turks and  Kurds to return to their Muslim lands occupied by x-Soviet Armenia.  Today, x-Soviet Armenia covers up the genocide perpetrated by its  predecessors and is therefore an accessory to this crime against  humanity.  x-Soviet Armenia must pay for its crime of genocide against the Muslims  by admitting to the crime and making reparations to the Turks and Kurds.  Turks and Kurds demand the right to return to their lands, to determine their own future as a nation in their own homeland.  ...On this",17,talk.politics.mideast,2023-10-14 18:59:16.722480
503,"I need help getting my ZX-11 (C3) to behave.  I've managed to get the front suspension to be very happy, but the rear sucks.  I can't do anything with it to make it feel ok.  The bike is very stable through the corners (I think because I have the front just right), but when the straights get bumpy the rear is torturous.  It feels like it actually amplifies the bumps.  And the damping doesn't seem to do anything in real-life, although you can tell the difference when the bike isn't moving.  I've tried 4-5 cm of sag (from completeley unloaded), but I don't know which way to go.  Has anyone gotten the rear of this bike comfortable?  And if so, what kind of settings (esp. what sag) did you use.  I like to corner, but I also would like my kidneys to remain intact.  This thing makes the new ZX-7 feel comfy....",8,rec.motorcycles,2023-10-14 18:59:16.722480
509," As long as a player is under contract to an organization, he is obligated to play only where that organization tells him to play or gives him permission to play. The Rangers are certainly within their rights to force Zubov and Andersson to report to Binghampton.   It certainly does reflect a lack of class on the part of the Ranger  organization, however. Is having Binghampton win the Calder Cup really more important to them than keeping their players happy? ",10,rec.sport.hockey,2023-10-14 18:59:16.722480
415,"On my PC I almost exclusively run windows. The only dos based application   I have is ProcommPlus.  In my config.sys I have emm386 loaded with the   option noems (no expanded memory). Following a thread in one of the comp   newsgroups, I read that it was no necessary to have emm386 loaded. Indeed,   in the manual, it says that emm386 is used to get expanded memory out of   extended memory. Since I have the noems option, it seems to me that the   emm386 device is useless in my case.   Should I use emm386 or should I remove it from my config.sys?  Thanks for your help,",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
414,"I have just added a Panasonic KP-X1123 24pin dot matrix printer to a 386sx/25. I installed the appropriate Windows 3.1 printer driver (i.e. one specifically for this printer) but I'm unable to persuade the poxy thing to print correctly.    What appears to be happening is that the TrueType fonts don't get printed properly. My experiments show that all graphic images (for example a line drawing from Corel Draw) print ok. GraphicsWorkshop for Windows happily prints GIFs etc. MS Notepad and MS Write will print correctly providing the font's in the text are printer fonts.    When I print TrueType fonts, some lines appear to be printed in the wrong order. If I change  the text font to a printer font, the problem is eliminated.   I have tried using printer drivers for printers which the KX-P1123 (snappy name) emulates, namely Epsom LQ-850 and IBM ProPrinter X24 and the same problem occurs.   If there is some kind soul who can tell me just what the hell is going on, I would be most  chuffed.  ",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
413,please subscrive me.,5,comp.windows.x,2023-10-14 18:59:16.722480
313,"    Yes, but it's broken on OW 2.0.  It does not handle multiple pages well.  If you don't have the proper PostScript commands it will draw the entire document on the same page instead of pausing after each page.  I haven't tried OW 3.0 yet, though.",5,comp.windows.x,2023-10-14 18:59:16.722480
314,"  I highly recommend Starnet's Micro-X.  They have versions for DOS and Windows, with support for PC/TCP, or the Clarkson packet drivers.  I have used it successfully with twm, mwm, and olwm, over both ethernet and SLIP. And their tech support is top notch.  They really impressed me.    Kevin",5,comp.windows.x,2023-10-14 18:59:16.722480
315,"Hi.  I'm looking for a 3D shark for use in a ray tracing rountine I'm doing.  I'll be using Vivid or POV, but it can be in any format.  Are there any  FTP sites with 3D objects or does anyone have a good 3D shark?  Thanks alot!  Chad  ",1,comp.graphics,2023-10-14 18:59:16.722480
316, Sez Dave Kingman when he used to take off for Rosh Hashanna and Yom Kippur on days they coincided with the season.,9,rec.sport.baseball,2023-10-14 18:59:16.722480
317,"  He's 1/2 liar, 1/2 cheat and 1/2 demagogue.",18,talk.politics.misc,2023-10-14 18:59:16.722480
318,"My theory is that Koresh was seriously wounded in the initial gunbattle and died on Day 9 of the siege.  On Day 11 of the siege he rose from the dead and periodically appeared to his followers and the FBI over the next 40 days.  Living with someone who's risen from the dead isn't easy, as Timmy Baterman's father in *Pet*Sematary* could attest, so after 40 days they did what Baterman did--shot themselves and burned the place to the ground.  Consistent with the facts, isn't it?  Did anyone actually *see* Koresh between Day 9 and Day 11?",19,talk.religion.misc,2023-10-14 18:59:16.722480
319,"I have the Logitech hand scanner for the Mac.  It uses a SCSI interface box that the standard scanner unit plugs into.  I have tried my friend's IBM hand scanner with the scsi box and it works.  See if you can get Logitech to sell you the scsi box by itself.  Warning:  most of the cost of Mac handscanners is contained in the scsi interface box, so it could run up to around $200.  When I upgraded my old style scanner to the new gray scale model, it cost $75; they just gave me a new scan head and software; the box was the same.  The gray scale scanner + interface runs about $300; making it around $200 for the interface.",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
320," *> *>McGill/Hammond -> Johan Garpenlov.  Would you really rather have those two *>instead of Johan? * * By your logic then you enjoy having Falloon and Ozolinsh on  * injured reserve? *  Falloon was hurt on a clean check.  He just fell poorly.  Same with Wilson. I don't know about Ozolinsh.  A judo coach would do more for the Sharks  injury situation than Bob Probert.  Actually, a judo/ju-jitsu coach could help add a really interesting  wrinkle to anyone's game....",10,rec.sport.hockey,2023-10-14 18:59:16.722480
321,"I use the new keyboard with a IIfx, and I like it. I am not a touch typist so some of the advantage is loss on me - but there is difference and less stress on my wrists.  Dan -- ",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
322,"To: All  GVC Technologies v.32 9600bps modem  9600/4800/2400/1200/300 bps operation with Automatic Speed Selection. CCITT v.32/v.22bis/v.22/v.21 full-duplex operation. Asynchronous operation. Auto-answer & auto-dial: automatically switch between data and voice transmission. Supports COM port 1-4, and IRQ 2-5 Analog/digital/remote digital loopback test modes. Communication by Crosstalk software and manual included. Modem manual & warranty registration card included. (Optional CCITT v.42bis/v.42/MNP 2-5 module, providing error correction and data compression to increase throughput up to 38,400 bps, available directly from the manufacturer.) Mint condition.  $125. DO NOT REPLY TO: dino.fiabane@pics.com.  Your mail will bounce if it is sent to that address.  Instead, please reply only via private E-Mail to:  pics!dino.fiabane@twwells.com (Since my home BBS can only handle personal messages through E-Mail for the time being, any further replies from me to you will also arrive via E-Mail instead of by way of a regular newsgroup.) Dino Fiabane, 150 Weston Drive, Cherry Hill, NJ  08003-2132 phone (609) 424-3836   * SLMR 2.1a * reply to: pics!dino.fiabane@twwells.com  via E-Mail                           ",6,misc.forsale,2023-10-14 18:59:16.722480
323,"    My understanding of the academic use of the word cult is that it is a group of people oriented around a single authority figure. It need not be religious. However, I have seen plenty of religious cults, including some that mainstream.",19,talk.religion.misc,2023-10-14 18:59:16.722480
324,"  I guess you need to be reminded of some things!  Have you ever heard of the First Amendment?  I guess not.  It isn't a crime to be a religous (I know you said ""sacraligious"", but it isn't your place to judge his religion) zealot in this country.  REMEMBER we have freedom of religion in this country! I guess you are selective in that respect!  So what if they were ""bastard"" children.  They were CHILDREN!  Do you condone their deaths?  I pray for your lack of a soul if you do!",16,talk.politics.guns,2023-10-14 18:59:16.722480
325,"     BUT...  Suppose they had waited.  The WORST outcome would have been the one that actually did.  But with the FBI/ATF just standing there watching instead of being a part of the problem.  It then would have been very clear exactly who was at fault then, rather than the way it turned out.    AND, that would have been the WORST case.  The best would have been, they finally get hungry and come out.  Possible/likely?  Well, the alternative was worse...      But what does it matter?  Why say ""I don't remember...."" when it doesn't make any difference?  Altho the clintonettes have been pretty good at lying when it wasn't necessary, they didn't do it this time.  But it wasn't  necessary - claiming full responsibility is a totall meaningless gesture. Symbolism over substance - again!      I've offered to take full responsibility.  When do they pay me the big bucks the AG is making...????   ;^) --  -------------------------------------------------------------------------",16,talk.politics.guns,2023-10-14 18:59:16.722480
326,"I am both new to this news group and to the net.                  I am facinated by the things I have heard about the PGP encryption program.  Does anybody out there know where I might get a version of this program that runs under Windows 3.1, MS-Dos, Unix w/source?  As of this writting I have no UNIX access and am running on a nifty windows implamentation of uucico.         Thanks in advance!  ",11,sci.crypt,2023-10-14 18:59:16.722480
312,"I agree about the durability of the old TH400 trannies from GM.  While I  never intentionally slamed my '68 Firebird 400 ci Conv. into gear, I would leave  the trannie in Low (read 1st), grab hold, hit the pedal, and once the tires  grabbed, take off.  When I reached about 57-60mph the turbo 400 Auto would  shift to S (read 'super' or 2nd) and leave about 10 to 15 foot of double  stripped rubber on the ground.  Most everyone I knew at the time was quite  impressed with 'peeling' out at 60 MPH.  The trannie held up just fine. Motor mounts would last about a year until I tied the motor down with large chains.  Oh yea,FYI:    Pontiac 400 ci bored 0.04 over                            Large Valve heads                         Holley 650 Spread bore     ",7,rec.autos,2023-10-14 18:59:16.722480
327," Oh? What about the precedent in which nuclear weapons information was published in ""The Progressive""? I was under the impression that the court held that prior restraint could NOT be used. Any lawyers out there?  -- Perry Metzger  pmetzger@shearson.com",11,sci.crypt,2023-10-14 18:59:16.722480
329,  Medical school ? Like your fellow Austrian Dr. Mengele ??  Josh,17,talk.politics.mideast,2023-10-14 18:59:16.722480
330," [DD] Not taking sides leaves one in a state of perpetual indecision because  [DD] both sides in this issue have their own logic at any given time. As an  [DD] Armenian I am partisan -- by definition. However, this does give me the                                                                  ^                                                                 |                       ",17,talk.politics.mideast,2023-10-14 18:59:16.722480
331,"The Waco/Whacko Bar-B-Q caused me to remember an official explanation from the Vietnam War.  The 90s, liberal version is:      ""It was necessary to incinerate the children in order to save them.""",18,talk.politics.misc,2023-10-14 18:59:16.722480
332,the  Just use a thin film of epoxy.  That!s what I did.  Epoxy conducts heat fairly well.  And my heat sink gets warm to prove it.  I looked for the stuff myself & my local EE jocks said to use epoxy.  Have fun.,4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
333," Black ones look better.  None are truely indiginous to America, although some of the finest are produced here.  Gear is expensive, and you never seem have enough of it.  Volvos hit them.  Only idiots intentionally rear up the front half off the ground just to look cool. Posers don't ride them in the rain.  They are dangerous on ice.  Loud ones are annoying, and too much chrome looks dumb.  Yep, sounds familiar! ",8,rec.motorcycles,2023-10-14 18:59:16.722480
334,"I am not sure that I am supposed to post this mail here. However during the last year, while I was involved in developing graphical user interface (GUI) applications, I have enjoyed being personally part of this news group wherin I got some interesting information which helped me in my work. I am posting my resuming hoping that people working in my area would make time to look at it. ________________________________________________________________________________ _       304A WestGate Hall,       ISU, Ames, IA 50011.       (515) 294 1525       April 29, 1992.  Dear Prospective Employer:  I am seeking employment as a software engineer with interests in software design and development, in which I can utilize my experience in hardware,  C & C++ programming, graphical user interface (GUI), operating systems and computer networking.  I received my Bachelors of Engineering (BE) degree in Electronics Engineering in 1990 and a M.S. degree in Electrical Engineering in Dec 1992  from Iowa State University. Currently I am enrolled in a M.S. in Computer Engineering at Iowa State University.  During my Masters program,",1,comp.graphics,2023-10-14 18:59:16.722480
335,"I know this is the wrong place to post this, but I couldn't find any relevant newsgroups in my area.  For those of you who are from PA, where is VASCAR (where the cops measure your speed from the time it takes you to cross the distance between two white lines on the road, right?) most commonly used?  I'm especially interested in the Pittsburgh area (specific locations, prior experiences, if possible).  For those PA and non-PA, if they use VASCAR in your state, is it most common in rural, city, highway areas, etc.  What I'm interested in mainly is where I can speed with the least risk of being caught.  You can always detect radar, but there's no way to fight VASCAR unless you know where all the white lines are.  Thanks a lot,",7,rec.autos,2023-10-14 18:59:16.722480
